Longitude,Latitude,Slope
235.5,230.5,1.654098
236.5,230.5,2.1803064
237.5,230.5,1.2850881
238.5,230.5,1.2221102
239.5,230.5,1.1218963
240.5,230.5,1.0804193
241.5,230.5,1.286262
242.5,230.5,1.8593216
243.5,230.5,2.4049716
244.5,230.5,1.9342656
245.5,230.5,1.3318863
246.5,230.5,0.6543956
247.5,230.5,2.4421775
248.5,230.5,1.4222178
249.5,230.5,1.4228084
250.5,230.5,1.566999
251.5,230.5,1.523999
252.5,230.5,1.3798976
253.5,230.5,1.2959669
254.5,230.5,1.5409067
255.5,230.5,1.481362
256.5,230.5,2.1919584
257.5,230.5,1.9906242
258.5,230.5,1.9613595
259.5,230.5,2.1181064
260.5,230.5,1.8461779
261.5,230.5,0.95467055
262.5,230.5,0.6899651
263.5,230.5,0.6696447
264.5,230.5,1.1318929
265.5,230.5,1.7217517
266.5,230.5,2.0549357
267.5,230.5,2.1826472
268.5,230.5,1.6226065
269.5,230.5,1.1071742
270.5,230.5,0.6397371
271.5,230.5,1.6767364
272.5,230.5,3.9159932
273.5,230.5,1.5494715
274.5,230.5,1.3167039
275.5,230.5,3.0652556
276.5,230.5,2.9117544
277.5,230.5,3.5293298
278.5,230.5,2.822115
279.5,230.5,2.3009677
280.5,230.5,0.4830345
281.5,230.5,0.1489121
282.5,230.5,0.27337325
283.5,230.5,1.3785102
284.5,230.5,1.5369526
285.5,230.5,1.4896352
286.5,230.5,1.7224603
287.5,230.5,0.9915987
288.5,230.5,1.1516337
289.5,230.5,1.248515
290.5,230.5,1.800936
291.5,230.5,1.8225517
292.5,230.5,1.3635616
293.5,230.5,1.5257344
294.5,230.5,1.0140052
295.5,230.5,0.5546256
296.5,230.5,0.6512756
297.5,230.5,0.72281265
298.5,230.5,1.0695176
299.5,230.5,0.8711635
300.5,230.5,0.76593053
301.5,230.5,0.7086451
302.5,230.5,0.9312773
303.5,230.5,0.98841685
304.5,230.5,0.92682827
305.5,230.5,0.67970204
306.5,230.5,0.8156003
307.5,230.5,1.149382
308.5,230.5,1.1469096
309.5,230.5,0.93690056
310.5,230.5,0.68722785
311.5,230.5,0.4714511
312.5,230.5,0.7163556
313.5,230.5,1.0402334
314.5,230.5,1.5485742
315.5,230.5,0.7910358
316.5,230.5,0.5190495
317.5,230.5,0.54379284
318.5,230.5,0.58588684
319.5,230.5,0.892485
320.5,230.5,0.72168696
321.5,230.5,0.8774384
322.5,230.5,0.7589068
323.5,230.5,0.49526992
324.5,230.5,0.50042224
325.5,230.5,0.3176341
326.5,230.5,0.53548837
327.5,230.5,0.51975733
328.5,230.5,0.46884912
329.5,230.5,1.1009252
330.5,230.5,0.4584543
331.5,230.5,0.528015
332.5,230.5,0.5027228
333.5,230.5,0.43943998
334.5,230.5,0.42541802
335.5,230.5,0.47533423
336.5,230.5,0.56133926
337.5,230.5,0.626397
338.5,230.5,0.68559456
339.5,230.5,0.7660605
340.5,230.5,0.955155
341.5,230.5,0.9783174
342.5,230.5,0.9177797
343.5,230.5,0.8564743
344.5,230.5,0.74693185
345.5,230.5,0.69903994
346.5,230.5,0.5630915
347.5,230.5,0.42236394
348.5,230.5,0.32096907
349.5,230.5,0.38941777
350.5,230.5,0.56740826
351.5,230.5,1.4393582
352.5,230.5,1.3515432
353.5,230.5,1.2185533
354.5,230.5,0.9826317
355.5,230.5,1.527447
356.5,230.5,1.714227
357.5,230.5,2.3470993
358.5,230.5,2.1725955
359.5,230.5,1.5774093
360.5,230.5,0.7307049
361.5,230.5,0.4904063
362.5,230.5,0.4300164
363.5,230.5,0.315489
364.5,230.5,0.29606056
365.5,230.5,0.32223946
366.5,230.5,0.2648154
367.5,230.5,0.2602124
368.5,230.5,0.21433108
369.5,230.5,0.13237318
370.5,230.5,0.16437837
371.5,230.5,0.5028547
372.5,230.5,0.42436826
373.5,230.5,0.21036533
374.5,230.5,0.24106936
375.5,230.5,0.5917467
376.5,230.5,1.6547472
377.5,230.5,3.3390722
378.5,230.5,4.5438776
379.5,230.5,2.4135294
380.5,230.5,1.3877227
381.5,230.5,1.0084159
382.5,230.5,1.4219797
383.5,230.5,2.0170171
384.5,230.5,1.2896386
385.5,230.5,3.446961
386.5,230.5,3.5882335
387.5,230.5,2.5027728
388.5,230.5,1.1339035
389.5,230.5,1.5272155
390.5,230.5,1.7322509
391.5,230.5,1.3522587
392.5,230.5,1.0391943
393.5,230.5,0.74093914
394.5,230.5,0.6899557
395.5,230.5,0.7341579
396.5,230.5,0.45650142
397.5,230.5,0.48619664
398.5,230.5,0.45294452
399.5,230.5,0.42412305
400.5,230.5,0.4451971
401.5,230.5,1.5015076
402.5,230.5,1.8881942
403.5,230.5,0.73825926
404.5,230.5,0.80548346
405.5,230.5,0.9148381
406.5,230.5,0.7865729
407.5,230.5,0.7084225
408.5,230.5,0.57795316
409.5,230.5,0.79703325
410.5,230.5,0.86459744
411.5,230.5,0.6725359
412.5,230.5,0.71716684
413.5,230.5,0.6896053
414.5,230.5,0.6846479
415.5,230.5,0.6519675
416.5,230.5,0.82554966
417.5,230.5,0.9934138
418.5,230.5,1.0680604
419.5,230.5,1.1692654
420.5,230.5,2.7459373
421.5,230.5,2.6584141
422.5,230.5,1.6608481
423.5,230.5,1.9583136
424.5,230.5,1.7776105
425.5,230.5,2.8629813
426.5,230.5,1.5703771
427.5,230.5,2.5295134
428.5,230.5,10.722317
429.5,230.5,14.033546
430.5,230.5,13.882562
431.5,230.5,16.892143
432.5,230.5,18.1307
433.5,230.5,18.87446
434.5,230.5,13.71052
435.5,230.5,11.054298
436.5,230.5,4.6568155
437.5,230.5,0.5290311
438.5,230.5,0.5665335
439.5,230.5,0.7779726
440.5,230.5,1.2566038
441.5,230.5,0.7450171
442.5,230.5,0.69153154
443.5,230.5,0.5192221
444.5,230.5,0.45209405
445.5,230.5,0.905162
446.5,230.5,1.0951433
447.5,230.5,1.008549
448.5,230.5,1.2454002
449.5,230.5,1.2671413
450.5,230.5,1.1980778
451.5,230.5,1.17571
452.5,230.5,1.8302109
453.5,230.5,0.56041425
454.5,230.5,0.5611776
455.5,230.5,0.47999573
456.5,230.5,1.0726693
457.5,230.5,0.5762979
458.5,230.5,5.07662
459.5,230.5,9.757335
460.5,230.5,8.408353
461.5,230.5,3.7164888
462.5,230.5,1.6438351
463.5,230.5,2.8276772
464.5,230.5,4.909504
465.5,230.5,5.8442154
466.5,230.5,5.4468737
467.5,230.5,1.1974094
468.5,230.5,0.54740775
469.5,230.5,0.33243388
470.5,230.5,0.39745334
471.5,230.5,0.7255727
472.5,230.5,1.6611018
473.5,230.5,1.3731837
474.5,230.5,1.1482546
475.5,230.5,0.6696946
476.5,230.5,1.5569725
477.5,230.5,3.2989314
478.5,230.5,2.4589312
479.5,230.5,1.6036612
480.5,230.5,1.3231268
481.5,230.5,1.1688449
482.5,230.5,1.1391732
483.5,230.5,0.9626825
484.5,230.5,2.5199478
485.5,230.5,1.4250203
486.5,230.5,1.4584874
487.5,230.5,4.872456
488.5,230.5,3.7108471
489.5,230.5,7.197609
490.5,230.5,5.3633466
491.5,230.5,7.011893
492.5,230.5,2.2262359
493.5,230.5,3.1855974
494.5,230.5,2.5095892
495.5,230.5,3.9681144
496.5,230.5,5.6395035
497.5,230.5,1.1639619
498.5,230.5,3.09929
499.5,230.5,1.5165434
500.5,230.5,0.6495252
501.5,230.5,2.6794846
502.5,230.5,3.121451
503.5,230.5,2.4890594
504.5,230.5,2.4346042
505.5,230.5,1.7714096
506.5,230.5,2.3003802
507.5,230.5,0.6778979
508.5,230.5,0.98861015
509.5,230.5,1.4914651
510.5,230.5,1.0263019
511.5,230.5,2.064674
512.5,230.5,4.8977075
513.5,230.5,4.985434
514.5,230.5,0.6269598
515.5,230.5,4.953721
516.5,230.5,4.215785
517.5,230.5,9.282952
518.5,230.5,8.385317
519.5,230.5,1.9349031
520.5,230.5,1.179253
521.5,230.5,0.84298027
522.5,230.5,1.3308203
523.5,230.5,4.866995
524.5,230.5,4.601233
525.5,230.5,9.876412
526.5,230.5,7.6294184
527.5,230.5,7.3379254
528.5,230.5,8.343592
529.5,230.5,9.617868
530.5,230.5,5.1934023
531.5,230.5,2.4517558
532.5,230.5,0.8645653
533.5,230.5,0.55555964
534.5,230.5,2.6727767
535.5,230.5,0.7857317
536.5,230.5,0.74337673
537.5,230.5,0.9582818
538.5,230.5,0.8675002
539.5,230.5,0.9191202
540.5,230.5,3.4544597
541.5,230.5,5.0412393
542.5,230.5,9.924713
543.5,230.5,8.511928
544.5,230.5,6.2105436
545.5,230.5,8.675784
546.5,230.5,4.682822
547.5,230.5,5.075673
548.5,230.5,8.419404
549.5,230.5,7.618121
550.5,230.5,5.5658865
551.5,230.5,5.885793
552.5,230.5,4.5182347
553.5,230.5,6.383463
554.5,230.5,3.5424476
555.5,230.5,2.4205282
556.5,230.5,1.8556416
557.5,230.5,1.6015619
558.5,230.5,2.1280017
559.5,230.5,1.8790722
560.5,230.5,1.6814414
561.5,230.5,2.01573
562.5,230.5,1.3841802
563.5,230.5,0.99113584
564.5,230.5,1.1203797
565.5,230.5,2.3065608
566.5,230.5,2.6166568
567.5,230.5,2.467417
568.5,230.5,1.2693343
569.5,230.5,0.47171527
570.5,230.5,0.41288137
571.5,230.5,0.5625459
572.5,230.5,0.30432066
573.5,230.5,0.48504406
574.5,230.5,0.5090479
575.5,230.5,0.47527957
576.5,230.5,0.51498836
577.5,230.5,0.5225482
578.5,230.5,0.602079
579.5,230.5,0.30103552
580.5,230.5,0.3492245
581.5,230.5,0.91647637
582.5,230.5,1.7033675
583.5,230.5,1.4022613
584.5,230.5,1.4044409
585.5,230.5,1.1807806
586.5,230.5,1.2051146
587.5,230.5,0.82672536
588.5,230.5,1.1050646
589.5,230.5,1.8637649
590.5,230.5,1.2608792
591.5,230.5,1.6547644
592.5,230.5,2.2010849
593.5,230.5,1.7769384
594.5,230.5,0.96537876
595.5,230.5,2.9421237
596.5,230.5,3.9015036
597.5,230.5,1.1176455
598.5,230.5,2.1234298
599.5,230.5,2.214944
600.5,230.5,1.3507185
601.5,230.5,1.2976352
602.5,230.5,1.0225556
603.5,230.5,1.840337
604.5,230.5,0.7463135
605.5,230.5,1.1301302
606.5,230.5,2.9392262
607.5,230.5,1.2575742
608.5,230.5,3.1049151
609.5,230.5,1.6893651
610.5,230.5,0.45747435
611.5,230.5,0.6021446
612.5,230.5,0.6935866
613.5,230.5,0.7543266
614.5,230.5,1.0884695
615.5,230.5,3.272276
616.5,230.5,0.9606575
617.5,230.5,0.61086136
618.5,230.5,0.54166365
619.5,230.5,0.9054528
620.5,230.5,0.7656243
621.5,230.5,0.6431103
622.5,230.5,0.90486073
623.5,230.5,0.9300656
624.5,230.5,3.8800793
625.5,230.5,2.2372258
626.5,230.5,4.429604
627.5,230.5,3.9071145
628.5,230.5,2.3500865
629.5,230.5,1.1446733
630.5,230.5,1.4940913
631.5,230.5,2.605819
632.5,230.5,1.7004905
633.5,230.5,1.2511156
634.5,230.5,1.3656766
635.5,230.5,0.8528153
636.5,230.5,0.96575844
637.5,230.5,1.6957843
638.5,230.5,0.75646067
639.5,230.5,1.2443805
640.5,230.5,0.7109487
641.5,230.5,0.9613116
642.5,230.5,1.9676721
643.5,230.5,1.152811
644.5,230.5,0.97297037
645.5,230.5,1.9750485
646.5,230.5,2.670299
647.5,230.5,4.0685506
648.5,230.5,1.9713321
649.5,230.5,2.2446742
650.5,230.5,2.2732286
651.5,230.5,2.8358262
652.5,230.5,1.091243
653.5,230.5,0.4586113
654.5,230.5,0.6141396
655.5,230.5,2.688541
656.5,230.5,2.78465
657.5,230.5,1.4551713
658.5,230.5,2.084529
659.5,230.5,1.9212583
660.5,230.5,2.2403998
661.5,230.5,3.0838122
662.5,230.5,2.3243155
663.5,230.5,1.0550216
664.5,230.5,0.5659485
665.5,230.5,2.2019045
666.5,230.5,2.5765457
667.5,230.5,0.6951655
668.5,230.5,0.8343773
669.5,230.5,1.0296329
670.5,230.5,1.802084
671.5,230.5,2.65787
672.5,230.5,2.5576196
673.5,230.5,1.683127
674.5,230.5,1.380322
675.5,230.5,1.8166744
676.5,230.5,1.327797
677.5,230.5,0.49085778
678.5,230.5,0.7827957
679.5,230.5,0.92696065
680.5,230.5,0.7917048
681.5,230.5,2.214625
682.5,230.5,1.1732943
683.5,230.5,3.8746357
684.5,230.5,2.8175588
685.5,230.5,1.4371471
686.5,230.5,0.96543753
687.5,230.5,1.2512138
688.5,230.5,2.6158247
689.5,230.5,3.8230228
690.5,230.5,3.188397
691.5,230.5,1.7972311
692.5,230.5,1.2022057
693.5,230.5,0.6363256
694.5,230.5,1.006927
695.5,230.5,1.5353458
696.5,230.5,7.1288347
697.5,230.5,2.5649672
698.5,230.5,4.390009
699.5,230.5,7.763615
700.5,230.5,2.700924
701.5,230.5,1.9047681
702.5,230.5,0.84501314
703.5,230.5,0.8715428
704.5,230.5,0.86253476
705.5,230.5,1.2344024
706.5,230.5,1.0314155
707.5,230.5,1.7997774
708.5,230.5,1.5492811
709.5,230.5,1.2882458
710.5,230.5,1.1178136
711.5,230.5,1.0110849
712.5,230.5,1.5445865
713.5,230.5,2.841994
714.5,230.5,3.6972833
715.5,230.5,0.52278775
716.5,230.5,2.2539659
717.5,230.5,1.8293986
718.5,230.5,2.4007657
719.5,230.5,5.166846
0.5,231.5,1.6794194
1.5,231.5,1.0650678
2.5,231.5,2.8328853
3.5,231.5,2.6999426
4.5,231.5,1.7263266
5.5,231.5,1.678898
6.5,231.5,2.1727421
7.5,231.5,1.519222
8.5,231.5,1.1666906
9.5,231.5,1.7027864
10.5,231.5,1.9515321
11.5,231.5,2.0409951
12.5,231.5,3.003644
13.5,231.5,3.6672394
14.5,231.5,2.154744
15.5,231.5,2.0931668
16.5,231.5,3.0755014
17.5,231.5,3.6195352
18.5,231.5,3.5533628
19.5,231.5,1.4124329
20.5,231.5,1.8429182
21.5,231.5,1.942601
22.5,231.5,2.6855822
23.5,231.5,1.8730958
24.5,231.5,2.905745
25.5,231.5,3.0416522
26.5,231.5,2.5750725
27.5,231.5,4.302517
28.5,231.5,4.137273
29.5,231.5,2.7461622
30.5,231.5,1.3950136
31.5,231.5,2.5627253
32.5,231.5,2.3285146
33.5,231.5,4.007383
34.5,231.5,4.569364
35.5,231.5,2.4392853
36.5,231.5,3.6589673
37.5,231.5,3.3519135
38.5,231.5,3.3829043
39.5,231.5,0.8255819
40.5,231.5,2.2472725
41.5,231.5,3.6608834
42.5,231.5,3.4644797
43.5,231.5,5.275597
44.5,231.5,7.3254557
45.5,231.5,4.164448
46.5,231.5,2.3572025
47.5,231.5,5.769976
48.5,231.5,7.6931925
49.5,231.5,5.954075
50.5,231.5,3.620809
51.5,231.5,2.2099395
52.5,231.5,4.125116
53.5,231.5,4.881576
54.5,231.5,3.6334934
55.5,231.5,2.1797895
56.5,231.5,2.0386364
57.5,231.5,1.2568629
58.5,231.5,1.6985176
59.5,231.5,1.5232668
60.5,231.5,5.3165226
61.5,231.5,7.6363254
62.5,231.5,3.2163649
63.5,231.5,4.226
64.5,231.5,6.3383894
65.5,231.5,4.779658
66.5,231.5,5.5884266
67.5,231.5,3.5825021
68.5,231.5,1.8732382
69.5,231.5,2.8580327
70.5,231.5,3.0226274
71.5,231.5,1.7865857
72.5,231.5,1.2615073
73.5,231.5,1.607055
74.5,231.5,1.1745191
75.5,231.5,0.9207492
76.5,231.5,1.1034701
77.5,231.5,1.5659271
78.5,231.5,2.762385
79.5,231.5,4.0023293
80.5,231.5,3.4083483
81.5,231.5,2.686727
82.5,231.5,2.4765978
83.5,231.5,4.670933
84.5,231.5,3.2787647
85.5,231.5,3.0967994
86.5,231.5,2.1974938
87.5,231.5,3.1167848
88.5,231.5,1.3614209
89.5,231.5,1.8493004
90.5,231.5,2.1150956
91.5,231.5,4.383633
92.5,231.5,2.8197374
93.5,231.5,3.815972
94.5,231.5,5.3840876
95.5,231.5,3.5151334
96.5,231.5,1.7267542
97.5,231.5,1.4873987
98.5,231.5,1.0189457
99.5,231.5,1.5925404
100.5,231.5,1.5564779
101.5,231.5,1.927052
102.5,231.5,2.4051995
103.5,231.5,1.8032578
104.5,231.5,2.449802
105.5,231.5,2.22611
106.5,231.5,1.8961467
107.5,231.5,2.1085038
108.5,231.5,4.031594
109.5,231.5,2.2943811
110.5,231.5,2.1878843
111.5,231.5,7.507436
112.5,231.5,3.3259022
113.5,231.5,2.0004137
114.5,231.5,5.10793
115.5,231.5,3.6632738
116.5,231.5,3.0489182
117.5,231.5,2.8880796
118.5,231.5,2.8219848
119.5,231.5,2.3529959
120.5,231.5,3.663979
121.5,231.5,2.8645368
122.5,231.5,1.6169187
123.5,231.5,1.7145855
124.5,231.5,3.0675511
125.5,231.5,2.7673047
126.5,231.5,6.316759
127.5,231.5,7.851636
128.5,231.5,6.3979683
129.5,231.5,4.5283203
130.5,231.5,4.026343
131.5,231.5,3.4881177
132.5,231.5,2.6987576
133.5,231.5,3.4706535
134.5,231.5,2.5751553
135.5,231.5,2.123001
136.5,231.5,0.28984964
137.5,231.5,2.3250349
138.5,231.5,3.520497
139.5,231.5,4.504051
140.5,231.5,2.2045083
141.5,231.5,3.4642138
142.5,231.5,5.9915824
143.5,231.5,2.455178
144.5,231.5,5.917639
145.5,231.5,4.411495
146.5,231.5,3.3817952
147.5,231.5,1.1895293
148.5,231.5,3.5150232
149.5,231.5,1.9436727
150.5,231.5,1.3011374
151.5,231.5,2.1644645
152.5,231.5,1.8723875
153.5,231.5,1.6801298
154.5,231.5,2.7221422
155.5,231.5,3.8800702
156.5,231.5,3.058043
157.5,231.5,1.7219777
158.5,231.5,1.3664969
159.5,231.5,1.7208312
160.5,231.5,1.6876938
161.5,231.5,2.5565515
162.5,231.5,2.5731382
163.5,231.5,2.415472
164.5,231.5,1.948343
165.5,231.5,1.239169
166.5,231.5,1.6267941
167.5,231.5,1.3651538
168.5,231.5,1.042123
169.5,231.5,1.397016
170.5,231.5,1.2674879
171.5,231.5,1.4204683
172.5,231.5,1.4469953
173.5,231.5,1.198681
174.5,231.5,0.7540376
175.5,231.5,1.0469201
176.5,231.5,1.0271894
177.5,231.5,1.297509
178.5,231.5,1.8773072
179.5,231.5,1.7500415
180.5,231.5,1.463561
181.5,231.5,1.8833237
182.5,231.5,0.9550619
183.5,231.5,1.4955351
184.5,231.5,1.1851854
185.5,231.5,1.0258939
186.5,231.5,0.5096891
187.5,231.5,0.06887913
188.5,231.5,0.07173311
189.5,231.5,2.044807
190.5,231.5,0.09915102
191.5,231.5,0.08197029
192.5,231.5,0.11147812
193.5,231.5,0.09202679
194.5,231.5,0.10075514
195.5,231.5,0.1489959
196.5,231.5,0.096639596
197.5,231.5,0.4087658
198.5,231.5,0.3110939
199.5,231.5,0.43306148
200.5,231.5,0.39804775
201.5,231.5,0.19652727
202.5,231.5,0.12323634
203.5,231.5,0.40644336
204.5,231.5,1.0042152
205.5,231.5,1.2977378
206.5,231.5,0.78184783
207.5,231.5,0.32041842
208.5,231.5,0.55853707
209.5,231.5,0.76223147
210.5,231.5,0.6294216
211.5,231.5,0.487661
212.5,231.5,0.8272017
213.5,231.5,1.0846099
214.5,231.5,1.6516526
215.5,231.5,1.1008561
216.5,231.5,1.0282454
217.5,231.5,0.84789914
218.5,231.5,0.8793732
219.5,231.5,0.67830217
220.5,231.5,1.0837365
221.5,231.5,0.6798206
222.5,231.5,1.0646821
223.5,231.5,1.1207541
224.5,231.5,0.66236204
225.5,231.5,0.5681561
226.5,231.5,0.60825014
227.5,231.5,1.0764761
228.5,231.5,3.6674564
229.5,231.5,3.4015288
230.5,231.5,1.219135
231.5,231.5,0.64125574
232.5,231.5,0.96664184
233.5,231.5,2.1337762
234.5,231.5,1.6150112
235.5,231.5,1.6870608
236.5,231.5,2.533741
237.5,231.5,1.32432
238.5,231.5,1.3430037
239.5,231.5,1.0810764
240.5,231.5,1.0892522
241.5,231.5,0.958921
242.5,231.5,2.3553267
243.5,231.5,2.7006814
244.5,231.5,1.9929365
245.5,231.5,2.5994985
246.5,231.5,2.3412166
247.5,231.5,1.5917042
248.5,231.5,1.68506
249.5,231.5,2.0304594
250.5,231.5,1.5447526
251.5,231.5,1.2976547
252.5,231.5,2.061448
253.5,231.5,1.5946944
254.5,231.5,1.7046509
255.5,231.5,1.3428681
256.5,231.5,1.2245961
257.5,231.5,1.4852439
258.5,231.5,2.5187783
259.5,231.5,2.7855177
260.5,231.5,3.0800967
261.5,231.5,1.301198
262.5,231.5,0.8809239
263.5,231.5,0.66005003
264.5,231.5,0.85768795
265.5,231.5,1.2350638
266.5,231.5,1.6759547
267.5,231.5,2.7118053
268.5,231.5,1.607532
269.5,231.5,1.4129739
270.5,231.5,0.72776556
271.5,231.5,1.0193774
272.5,231.5,5.094096
273.5,231.5,3.896785
274.5,231.5,3.497003
275.5,231.5,2.8915932
276.5,231.5,2.7747388
277.5,231.5,1.3873246
278.5,231.5,2.6745765
279.5,231.5,1.9621713
280.5,231.5,1.8016771
281.5,231.5,0.3830251
282.5,231.5,0.33278808
283.5,231.5,0.19844139
284.5,231.5,0.71267354
285.5,231.5,2.337083
286.5,231.5,1.6640456
287.5,231.5,0.8323298
288.5,231.5,1.2567766
289.5,231.5,0.8507135
290.5,231.5,1.5467291
291.5,231.5,2.449112
292.5,231.5,2.0435457
293.5,231.5,1.789365
294.5,231.5,2.1956863
295.5,231.5,1.0341282
296.5,231.5,0.73240554
297.5,231.5,0.8278578
298.5,231.5,0.7088479
299.5,231.5,0.5649203
300.5,231.5,0.67473644
301.5,231.5,0.6528597
302.5,231.5,0.6393999
303.5,231.5,0.9874315
304.5,231.5,1.2479618
305.5,231.5,1.0361774
306.5,231.5,1.4449241
307.5,231.5,0.739795
308.5,231.5,0.5589248
309.5,231.5,1.780555
310.5,231.5,0.88674974
311.5,231.5,0.7220734
312.5,231.5,0.66513574
313.5,231.5,0.90485394
314.5,231.5,0.7569849
315.5,231.5,0.5523757
316.5,231.5,0.6178073
317.5,231.5,0.52267766
318.5,231.5,0.53924996
319.5,231.5,0.5584409
320.5,231.5,0.93236816
321.5,231.5,1.2580644
322.5,231.5,0.7757756
323.5,231.5,0.500664
324.5,231.5,0.5700327
325.5,231.5,0.45401937
326.5,231.5,0.598086
327.5,231.5,0.5610362
328.5,231.5,0.54246867
329.5,231.5,3.2354426
330.5,231.5,0.51236004
331.5,231.5,0.47775772
332.5,231.5,0.5056635
333.5,231.5,0.48601106
334.5,231.5,0.44934326
335.5,231.5,0.49359077
336.5,231.5,0.6080836
337.5,231.5,0.70971435
338.5,231.5,0.67275405
339.5,231.5,0.86506283
340.5,231.5,0.8906648
341.5,231.5,0.88649833
342.5,231.5,0.92125654
343.5,231.5,0.7351123
344.5,231.5,0.6960392
345.5,231.5,0.63237476
346.5,231.5,0.55955195
347.5,231.5,0.40515462
348.5,231.5,0.34751284
349.5,231.5,0.39023796
350.5,231.5,0.4224601
351.5,231.5,1.1249948
352.5,231.5,1.206913
353.5,231.5,1.2546678
354.5,231.5,1.0171709
355.5,231.5,0.72275126
356.5,231.5,0.71923095
357.5,231.5,0.7560183
358.5,231.5,0.8983718
359.5,231.5,0.8905102
360.5,231.5,0.63702935
361.5,231.5,0.5507951
362.5,231.5,0.43702585
363.5,231.5,0.35509127
364.5,231.5,0.46113282
365.5,231.5,0.3977827
366.5,231.5,0.33383986
367.5,231.5,0.5552131
368.5,231.5,0.2989815
369.5,231.5,0.18544492
370.5,231.5,0.31268755
371.5,231.5,0.2757845
372.5,231.5,0.24072656
373.5,231.5,0.69653094
374.5,231.5,0.9967148
375.5,231.5,1.1006628
376.5,231.5,2.300953
377.5,231.5,3.0775225
378.5,231.5,3.1175966
379.5,231.5,2.0027833
380.5,231.5,1.2419913
381.5,231.5,0.91530985
382.5,231.5,2.1510248
383.5,231.5,5.326786
384.5,231.5,2.151663
385.5,231.5,3.547648
386.5,231.5,4.115344
387.5,231.5,3.0625787
388.5,231.5,0.8895643
389.5,231.5,1.0927813
390.5,231.5,1.74015
391.5,231.5,1.9410834
392.5,231.5,1.1266384
393.5,231.5,1.0100497
394.5,231.5,0.925481
395.5,231.5,0.8924492
396.5,231.5,0.7605263
397.5,231.5,0.9867555
398.5,231.5,0.48588654
399.5,231.5,0.49789527
400.5,231.5,0.46820694
401.5,231.5,1.1385968
402.5,231.5,1.090258
403.5,231.5,2.8800528
404.5,231.5,1.2568537
405.5,231.5,1.091069
406.5,231.5,1.0304384
407.5,231.5,0.7585796
408.5,231.5,0.5333752
409.5,231.5,0.61257696
410.5,231.5,0.74754393
411.5,231.5,0.84370303
412.5,231.5,1.4266174
413.5,231.5,1.098928
414.5,231.5,1.8110183
415.5,231.5,1.7567912
416.5,231.5,1.7641091
417.5,231.5,1.6301062
418.5,231.5,1.4933395
419.5,231.5,2.1629393
420.5,231.5,2.2584915
421.5,231.5,1.3348554
422.5,231.5,1.5900743
423.5,231.5,2.9365876
424.5,231.5,0.5554213
425.5,231.5,1.1869066
426.5,231.5,3.6107612
427.5,231.5,4.0150466
428.5,231.5,2.2437384
429.5,231.5,2.0692136
430.5,231.5,1.2196131
431.5,231.5,1.7001371
432.5,231.5,1.3343871
433.5,231.5,1.232107
434.5,231.5,0.5530748
435.5,231.5,1.4943867
436.5,231.5,0.43191788
437.5,231.5,0.44294274
438.5,231.5,0.6795796
439.5,231.5,0.848979
440.5,231.5,0.8053906
441.5,231.5,6.3220835
442.5,231.5,8.491468
443.5,231.5,5.5347567
444.5,231.5,1.0151899
445.5,231.5,1.3373599
446.5,231.5,1.1964502
447.5,231.5,0.949002
448.5,231.5,1.0401566
449.5,231.5,0.9466516
450.5,231.5,0.8233164
451.5,231.5,0.7135838
452.5,231.5,1.0787094
453.5,231.5,0.48956883
454.5,231.5,0.41068643
455.5,231.5,0.5138464
456.5,231.5,0.5024822
457.5,231.5,0.395095
458.5,231.5,7.113472
459.5,231.5,9.068708
460.5,231.5,8.462533
461.5,231.5,6.7670646
462.5,231.5,2.7469723
463.5,231.5,3.5291
464.5,231.5,6.738349
465.5,231.5,6.326723
466.5,231.5,1.8420213
467.5,231.5,1.3784306
468.5,231.5,0.4329572
469.5,231.5,1.6823332
470.5,231.5,0.3738476
471.5,231.5,0.57418686
472.5,231.5,1.3050408
473.5,231.5,1.3143151
474.5,231.5,1.4987206
475.5,231.5,1.2187197
476.5,231.5,1.5680165
477.5,231.5,2.4498723
478.5,231.5,8.970842
479.5,231.5,4.6622314
480.5,231.5,1.9459571
481.5,231.5,1.3962078
482.5,231.5,0.8164517
483.5,231.5,0.7987039
484.5,231.5,0.60261184
485.5,231.5,1.0559071
486.5,231.5,4.169922
487.5,231.5,6.3107605
488.5,231.5,4.4991245
489.5,231.5,6.706255
490.5,231.5,3.7441502
491.5,231.5,5.301785
492.5,231.5,2.7680113
493.5,231.5,5.222398
494.5,231.5,1.9982636
495.5,231.5,2.2011507
496.5,231.5,3.3963718
497.5,231.5,2.1523905
498.5,231.5,1.9538296
499.5,231.5,2.1628027
500.5,231.5,0.8840579
501.5,231.5,1.9380994
502.5,231.5,2.0997522
503.5,231.5,0.890826
504.5,231.5,1.229353
505.5,231.5,1.7185504
506.5,231.5,0.47212625
507.5,231.5,0.6498418
508.5,231.5,0.5829414
509.5,231.5,1.3553302
510.5,231.5,5.296732
511.5,231.5,5.0490494
512.5,231.5,7.0985327
513.5,231.5,1.7509998
514.5,231.5,1.7009068
515.5,231.5,9.206476
516.5,231.5,10.169426
517.5,231.5,12.654784
518.5,231.5,5.6084023
519.5,231.5,5.3790493
520.5,231.5,1.4875997
521.5,231.5,1.4694408
522.5,231.5,2.3753295
523.5,231.5,6.6776967
524.5,231.5,13.617203
525.5,231.5,13.466309
526.5,231.5,7.314986
